Foreign_or_Domestic,IMDB_score,Netflix_Original,TV_or_Movie,date,genre,language,title,year
 ,5.3,Netflix Original,series,05/27/2019,Adventure,English,Malibu Rescue: The Series,
 ,7.0,,series,05/27/2019,"Action, Comedy, Romance",Romanian,#Selfie 69,2016
 ,5.1,,series,05/27/2019,"Action, Adventure, Drama, Fantasy, History",English,"10,000 B.C. ",2008
 ,7.7,,series,05/27/2019,"Comedy, Drama, Romance",English,50/50,2011
 ,7.6,,series,05/27/2019,"Biography, Drama, History, Romance",Danish,A Royal Affair (En kongelig affære),2012
 ,,Netflix Original,series,05/27/2019,Drama,Mandarin,A Thousand Goodnights ,
 ,7.1,,series,05/27/2019,"Adventure, Drama, Sci-Fi",English,A.I. Artificial Intelligence ,2001
 ,8.3,,series,05/27/2019,"Animation, Adventure, Drama, Fantasy, Mystery, Romance",Japanese,Anohana: The Flower We Saw That Day,
 ,,Netflix Original,series,05/27/2019,Drama,Korean,Arthdal Chronicles,
 ,8.2,,series,05/27/2019,"Action, Adventure",English,Batman Begins,2005
 ,5.0,,series,05/27/2019,"Action, Drama, Thriller",English,Bullitt County ,2018
 ,7.8,,series,05/27/2019,"Drama, Musical",English,Cabaret,1972
 ,4.8,,series,05/27/2019,"Musical, Drama",English,Carmen: A Hip Hopera ,2001
 ,7.4,,series,05/27/2019,Horror,English,Carrie,1976
 ,8.1,,series,05/27/2019,Drama,English,Cat on a Hot Tin Roof,1958
 ,6.9,,series,05/27/2019,"Adventure, Comedy, Drama",English,Departures ,2018
 ,7.3,,series,05/27/2019,Drama,English,Dynasty,
 ,8.4,,series,05/27/2019,Drama,Spanish,Falsa identidad ,
 ,7.5,,series,05/27/2019,"Biography, Drama, History",English,"Good Night, and Good Luck",2005
 ,8.1,,series,05/27/2019,Drama,English,Gran Torino ,2008
 ,6.9,,series,05/27/2019,Drama,Danish,Herrens veje ,
 ,7.9,,series,05/27/2019,Drama,English,III Smoking Barrels ,2017
 ,6.3,,series,05/27/2019,Drama,Marathi,Krutant ,
 ,8.2,,series,05/27/2019,Documentary,English,Life in the Doghouse ,2018
 ,,,series,05/27/2019,"Comedy, Romance",Romanian,Love Is a Story ,2015
 ,6.7,,series,05/27/2019,"Animation, Adventure, Comedy, Family",English,Madagascar: Escape 2 Africa,2008
 ,6.1,,series,05/27/2019,"Comedy, Drama",English,Magic Mike,2012
 ,8.3,,series,05/27/2019,"Animation, Comedy, Drama",Japanese,March Comes in Like a Lion ,
 ,8.1,,series,05/27/2019,Drama,English,Network,1976
 ,6.3,,series,05/27/2019,"Comedy, Romance",English,"Oh, Ramona! ",2019
 ,5.1,,series,05/27/2019,"Drama, Horror",Thai,P ,2005
 ,8.1,,series,05/27/2019,"Drama, War",English,Platoon,1986
 ,7.8,,series,05/27/2019,"Documentary, Biography, History, War",English,Prosecuting Evil: The Extraordinary World of Ben Ferencz ,2018
 ,6.0,,series,05/27/2019,"Crime, Mystery, Thriller",English,Righteous Kill,2008
 ,7.7,,series,05/27/2019,"Documentary, Music",English,Satan & Adam ,2018
 ,6.1,,series,05/27/2019,Comedy,Romanian,Selfie,2014
 ,6.1,,series,05/27/2019,"Action, Adventure, Comedy, Family, Sci-Fi",English,Small Soldiers,1998
 ,5.8,,series,05/27/2019,"Action, Drama, Thriller",English,Straw Dogs ,2011
 ,5.6,,series,05/27/2019,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",English,The Box ,2009
 ,9.0,,series,05/27/2019,"Action, Crime, Drama, Thriller",English,The Dark Knight,2008
 ,5.8,,series,05/27/2019,"Drama, Western",English,The Duel ,2016
 ,7.3,,series,05/27/2019,"Drama, Musical, Romance, Thriller",English,The Phantom of the Opera,2004
 ,6.4,,series,05/27/2019,"Adventure, Drama, Romance, Sci-Fi",English,The Space Between Us ,2017
 ,,,series,05/27/2019,"Sports, Action",Cantonese,We Are Legends ,
 ,5.9,,series,05/27/2019,"Comedy, Drama, Family, Romance",English,What a Girl Wants ,2003
 ,8.0,Netflix Original,series,05/27/2019,Comedy,English,Always Be My Maybe,2019
 ,7.3,Netflix Original,series,05/27/2019,"Crime, Drama",English,Bad Blood,
 ,7.6,Netflix Original,series,05/27/2019,"Crime, Drama, Mystery, Thriller",French,Black Spot,
 ,8.8,Netflix Original,series,05/27/2019,"Comedy, Crime, Drama",German,How to Sell Drugs Online (Fast),
 ,,Netflix Original,series,05/27/2019,"Documentary, Political",Brazilian Portuguese,Killer Ratings,
 ,8.2,Netflix Original,series,05/27/2019,"Drama, Thriller",Spanish,Locked Up ,
 ,8.0,Netflix Original,series,05/27/2019,Talk-Show,English,My Next Guest Needs No Introduction With David Letterman,
 ,6.4,,series,05/27/2019,"Comedy, Sport",Mandarin,Pegasus,2019
 ,,Netflix Original,series,05/27/2019,Drama,English,When They See Us,
 ,,,series,05/27/2019,Kids,English,Chiro,
 ,7.6,,series,05/27/2019,Comedy,English,Mere Pyare Prime Minister,2018
 ,7.0,,series,05/27/2019,"Biography, Drama",English,My Week with Marilyn,2011
 ,6.4,Netflix Original,series,05/27/2019,Thrillers,Korean,Svaha: The Sixth Finger,2019
 ,7.1,,series,05/27/2019,"Drama, Fantasy, Mystery, Romance, Sci-Fi, Thriller",English,The One I Love,2014
 ,3.3,,series,05/27/2019,Action,English,Atone,2019
 ,6.9,,series,05/27/2019,"Action, Adventure, Drama, Sci-Fi",English,DC's Legends of Tomorrow,
 ,5.4,,series,05/27/2019,"Horror, Thriller",English,Lifechanger,2018
 ,5.5,,series,05/27/2019,"Adventure, Family, Fantasy",English,The Nutcracker and the Four Realms,2018
,5.7,,movie ,05/20/2019,Documentary,English,After Porn Ends,2012
,4.2,,movie ,05/20/2019,"Drama, Fantasy",English,Charmed,
,,Netflix Original,movie ,05/20/2019,"Comedy, Stand-up",English,Historical Roasts,
,8.5,,movie ,05/20/2019,"Drama, Fantasy, Romance",English,Outlander,
,6.2,,movie ,05/20/2019,"Action, Fantasy, Horror",Korean,Rampant ,2018
,6.4,,movie ,05/20/2019,"Action, Adventure, Drama, Sci-Fi",English,Supergirl,
,5.7,,movie ,05/20/2019,Comedy,English,Death at a Funeral,2010
,,Netflix Original,movie ,05/20/2019,Documentary,English,After Maria,2019
,8.0,Netflix Original,movie ,05/20/2019,"Drama, Mystery, Crime",Spanish,High Seas,
,6.8,Netflix Original,movie ,05/20/2019,"Drama, International",English,Joy,2018
,,Netflix Original,movie ,05/20/2019,"Adventure, Sci-Fi",English,Rim of the World,2019
,6.7,Netflix Original,movie ,05/20/2019,Comedy,English,She's Gotta Have It,
,5.3,,movie ,05/20/2019,"Biography, Drama",Hindi,Thackeray,2019
,7.7,Netflix Original,movie ,05/20/2019,"Drama, Horror, Thriller",English,The Perfection,2018
,7.6,Netflix Original,movie ,05/20/2019,Drama,English,What/If ,
,7.3,,movie ,05/20/2019,"Crime, Drama, Mystery, Romance",English,Riverdale,
,6.7,Netflix Original,movie ,05/20/2019,"Drama, Horror, Mystery",English,Slasher,
,,Netflix Original,movie ,05/20/2019,"Comedy, Sports",English,The Lonely Island Presents: The Unauthorized Bash Brothers Experience ,2019
,,Netflix Original,movie ,05/20/2019,Documentary,Spanish,A Tale of Two Kitchens ,2019
,7.9,,movie ,05/20/2019,"Action, Adventure, Drama, Sci-Fi",English,The Flash,
,7.5,,movie ,05/20/2019,"Action, Comedy",Hindi,The Man Who Feels No Pain (Mard Ko Dard Nahin Hota) ,2018
,7.7,,movie ,05/20/2019,"Action, Adventure, Crime, Drama, Mystery, Sci-Fi",English,Arrow ,
,7.4,,movie ,05/20/2019,Drama,English,Moonlight ,2016
,,Netflix Original,movie ,05/20/2019,"Comedy, Political",English,Wanda Sykes: Not Normal ,2019
,5.8,,movie ,05/20/2019,"Comedy, Drama, Romance",Hindi,Zero ,2018
 ,5.5,Netflix Original,series,05/13/2019,"Kids, Sitcom",English,Prince of Peoria,
 ,6.4,,series,05/13/2019,Drama,Spanish,Rosario Tijeras,
 ,5.7,,series,05/13/2019,"Action, Adventure, Drama, War",English,SGT. Will Gardner ,2019
 ,5.9,,series,05/13/2019,"Horror, Thriller",English,The Blackcoat's Daughter,2015
 ,5.0,,series,05/13/2019,"Biography, Crime, Drama, History, Romance, Sport",English,The Brawler ,2018
 ,,Netflix Original,series,05/13/2019,Documentary,Spanish,1994,
 ,7.9,,series,05/13/2019,Documentary,English,Born in Gaza,2014
 ,7.7,,series,05/13/2019,Documentary,Arabic,Born in Syria,2016
 ,7.7,,series,05/13/2019,Documentary,Arabic,Born in Syria,2016
 ,,Netflix Original,series,05/13/2019,Documentary,Spanish,Dying to Tell,2018
 ,7.8,,series,05/13/2019,"Comedy, Romance",English,First Impression ,2014
 ,7.4,,series,05/13/2019,"Mystery, Sci-Fi, Thriller",English,Limitless ,2011
 ,7.3,Netflix Original,series,05/13/2019,Reality-TV,English,Nailed It! ,
 ,6.3,Netflix Original,series,05/13/2019,"Sci-Fi, Thriller",Danish,The Rain ,
 ,4.5,Netflix Original,series,05/13/2019,Comedy,English,Good Sam ,2019
 ,,,series,05/13/2019,Drama,Bengali,Jonaki ,2017
 ,5.7,,series,05/13/2019,Family,English,Patrick,2018
 ,,,series,05/13/2019,"Comedy, Romantic",Hindi,7 Din Mohabbat In,2018
 ,5.0,,series,05/13/2019,Action,English,All the Devil's Men ,2018
 ,,,series,05/13/2019,"Action, Crime, Drama",English,Backdraft 2 ,2019
 ,,,series,05/13/2019,"Drama, Mystery, Romance",Urdu,Cake,2018
 ,8.4,,series,05/13/2019,"Drama, History",English,Call the Midwife,
 ,6.4,,series,05/13/2019,Animation,English,Dennis and Gnasher Unleashed,
 ,4.4,,series,05/13/2019,"Comedy, Crime, Drama",Hindi,EMI: Liya Hai To Chukana Padega,2008
 ,,,series,05/13/2019,Drama,Urdu,Hamid,2018
 ,,,series,05/13/2019,Comedy,Spanish,"Heidi, bienvenida a casa",
 ,,,series,05/13/2019,Thrillers,English,Killer Cove ,2018
 ,4.3,,series,05/13/2019,"Drama, Horror, Mystery",Hindi,Kucch To Hai ,2003
 ,7.4,,series,05/13/2019,"Action, Crime, Drama, Romance",Hindi,Once Upon a Time in Mumbaai,2010
 ,7.1,,series,05/13/2019,"Action, Crime",Hindi,Shootout at Lokhandwala,2007
 ,5.8,Netflix Original,series,05/13/2019,"Family, Action",English,Malibu Rescue ,2019
 ,3.2,,series,05/13/2019,"Animation, Adventure, Comedy, Family",English,Norm of the North: Keys to the Kingdom ,2018
 ,5.9,Netflix Original,series,05/13/2019,"Animation, Action, Sci-Fi",Japanese,revisions,
 ,,Netflix Original,series,05/13/2019,Comedy,English,Still LAUGH-IN: The Stars Celebrate,
 ,7.0,,series,05/13/2019,Documentary,English,Weed the People,2018
,,,movie ,05/06/2019,"Documentary, Biography",English,Merata: How Mum Decolonised the Screen ,2018
,8.0,Netflix Original,movie ,05/06/2019,"Comedy, News, Talk-Show",English,Patriot Act with Hasan Minhaj ,
,,,movie ,05/06/2019,"Drama, Crime",Chinese,The Defected,
,,,movie ,05/06/2019,"Children, Hindi",Hindi,Bheemayan,2018
,,,movie ,05/06/2019,"Kids, Cartoons",Hindi,Chhota Bheem Aur Kaala Yodha,2018
,,,movie ,05/06/2019,Children,Hindi,Chhota Bheem Ka Romani Adventure,2018
,,,movie ,05/06/2019,Cartoon,Hindi,Chhota Bheem Ka Troll Se Takkar,2018
,7.1,,movie ,05/06/2019,"Comedy, Drama",Spanish,Dry Martina,2018
,6.8,Netflix Original,movie ,05/06/2019,Comedy,English,Easy,
,7.4,Netflix Original,movie ,05/06/2019,"Animation, Comedy, Family",English,Harvey Girls Forever!,
,,Netflix Original,movie ,05/06/2019,"Comedy, Drama",Spanish,In Family I Trust,2019
,,Netflix Original,movie ,05/06/2019,"Reality, Crime",English,Jailbirds,
,8.5,,movie ,05/06/2019,Drama,English,POSE ,
,,Netflix Original,movie ,05/06/2019,Documentary,English,ReMastered: The Lion's Share,2019
,7.1,,movie ,05/06/2019,"Drama, Romance, Thriller",French,Shéhérazade,2018
,4.9,,movie ,05/06/2019,"Animation, Adventure, Family",English,The Jungle Book,
,8.8,Netflix Original,movie ,05/06/2019,"Crime, Drama, Thriller",Portuguese,The Mechanism ,
,7.6,,movie ,05/06/2019,Drama,Mandarin,The Princess Weiyoung ,
,,Netflix Original,movie ,05/06/2019,"Teen, Drama",English,The Society,
,,Netflix Original,movie ,05/06/2019,Comedy,English,Wine Country,2019
,,,movie ,05/06/2019,Comedy,Arabic,Antar: Son of Shadad ,2017
,8.0,,movie ,05/06/2019,"Documentary, Comedy",English,Bathtubs Over Broadway,2018
,6.1,,movie ,05/06/2019,Crime,Mandarin,Gatao 2: Rise of the King ,2018
,6.9,,movie ,05/06/2019,"Horror, Mystery, Thriller",English,Insidious,2010
,,,movie ,05/06/2019,"Short, Music",English,Lion's Heart ,2015
,,,movie ,05/06/2019,"Action, Adventure, International, Crime",Arabic,Regatta ,2015
,5.0,,movie ,05/06/2019,"Action, Comedy, Drama",Arabic,Tattah ,2013
,,,movie ,05/06/2019,Comedy,Arabic,The Bulbul's Nest ,2013
,,,movie ,05/06/2019,Drama,Mandarin,Away From Home ,
,,,movie ,05/06/2019,"Sitcom, Comedy",Malay,Bibik-Bibikku ,
,,,movie ,05/06/2019,"Drama, Romance",Malay,Cinta 100KG ,
,,,movie ,05/06/2019,"Drama, Romance",Malay,Cinta Iris ,
,,,movie ,05/06/2019,"Drama, Romance",Malay,Cinta Si Wedding Planner ,
,,,movie ,05/06/2019,Drama,Malay,Cinta Teruna Kimchi ,
,8.2,Netflix Original,movie ,05/06/2019,"Crime, Drama, Fantasy",English,Lucifer ,
,,,movie ,05/06/2019,"Drama, Comedy",Mandarin,Secret of Success ,
 foreign,,Netflix Original,series,04/29/2019,"Comedy, Romance",Korean,Abyss ,
 foreign,8.5,,series,04/29/2019,Documentary,English,Last Breath,2019
 foreign,3.3,,series,04/29/2019,"Action, Crime, Horror, Sci-Fi, Thriller",English,Death House ,2017
 foreign,7.3,,series,04/29/2019,Sci-Fi,Mandarin,The Wandering Earth ,2019
 foreign,7.6,,series,04/29/2019,"Drama, Sport",English,Hoosiers ,1986
 foreign,7.4,,series,04/29/2019,Drama,English,Like Arrows ,2018
 foreign,7.2,,series,04/29/2019,"Drama, History, War",English,War Horse ,2011
 foreign,,Netflix Original,series,04/29/2019,"Documentary, Short, Family",English,All In My Family ,2019
 foreign,7.4,,series,04/29/2019,"Action, Adventure, Drama, Sci-Fi",English,Colony,
 foreign,,Netflix Original,series,04/29/2019,"Crime, Drama",Spanish,Crime Diaries: Night Out ,
 foreign,7.5,Netflix Original,series,04/29/2019,"Animation, Action, Comedy, Family",English,Cupcake & Dino - General Services ,
 foreign,8.4,Netflix Original,series,04/29/2019,"Comedy, Drama",English,Dead to Me ,
 foreign,,Netflix Original,series,04/29/2019,"Comedy, Romantic",Spanish,Despite Everything ,2019
 foreign,7.6,Netflix Original,series,04/29/2019,"Biography, Crime, Drama, Thriller",English,"Extremely Wicked, Shockingly Evil and Vile ",2019
 foreign,,Netflix Original,series,04/29/2019,Reality,English,Flinch ,
 foreign,,Netflix Original,series,04/29/2019,"Drama, Crime",Korean,Jo Pil-ho: The Dawning Rage ,2018
 foreign,6.5,,series,04/29/2019,"Comedy, Drama",English,Mr. Mom,1983
 foreign,6.5,,series,04/29/2019,"Action, Thriller",English,Olympus Has Fallen,2013
 foreign,8.5,,series,04/29/2019,"Drama, Fantasy, Horror, Mystery, Thriller",English,Supernatural ,
 foreign,6.9,Netflix Original,series,04/29/2019,Drama,Dutch,The Last Summer ,2007
 foreign,7.5,Netflix Original,series,04/29/2019,"Animation, Adventure, Family, Fantasy",English,True and the Rainbow Kingdom ,
 foreign,7.6,Netflix Original,series,04/29/2019,Comedy,English,Tuca & Bertie,
 foreign,8.0,Netflix Original,series,04/29/2019,Drama,Flemish,Undercover ,
 foreign,8.4,,series,04/29/2019,"Documentary, Biography, History",English,American Experience: The Circus,
 foreign,,,series,04/29/2019,Comedy,Arabic,Hamza's Suitcase ,
 foreign,6.6,,series,04/29/2019,"Action, Adventure, Sci-Fi",English,John Carter ,2012
 foreign,,,series,04/29/2019,History,French,Kill Hitler! The Luck of the Devil (Tuez Hitler) ,2015
 foreign,,,series,04/29/2019,"Romantic, International",Punjabi,Laatu ,2018
 foreign,5.9,,series,04/29/2019,"Drama, Romance",English,9 1/2 Weeks ,1986
 foreign,6.7,,series,04/29/2019,"Mystery, Thriller",English,Angels & Demons ,2009
 foreign,7.7,,series,04/29/2019,"Comedy, Drama, Romance",English,As Good as It Gets ,1997
 foreign,7.0,,series,04/29/2019,"Adventure, Comedy",English,Austin Powers: International Man of Mystery ,1997
 foreign,6.6,,series,04/29/2019,"Action, Adventure, Comedy, Crime",English,Austin Powers: The Spy Who Shagged Me ,1999
 foreign,4.2,,series,04/29/2019,Comedy,English,B.A.P.S. ,1997
 foreign,6.1,,series,04/29/2019,"Comedy, Family, Fantasy",English,Casper ,1995
 foreign,6.1,,series,04/29/2019,"Comedy, Romance",English,Chasing Liberty ,2004
 foreign,8.6,,series,04/29/2019,"Animation, Action, Adventure, Drama, Mystery, Sci-Fi, Thriller, War",Japanese,Code Geass: Lelouch of the Rebellion ,
 foreign,3.9,,series,04/29/2019,"Adventure, Comedy, Family, Fantasy",English,Dr. Seuss' The Cat in the Hat ,2003
 foreign,7.3,,series,04/29/2019,Comedy,English,Dumb and Dumber ,1994
 foreign,6.7,,series,04/29/2019,Drama,German,Familiye ,2017
 foreign,7.7,,series,04/29/2019,"Adventure, Comedy, Drama",English,Fear and Loathing in Las Vegas ,1998
 foreign,5.1,,series,04/29/2019,"Action, Crime, Drama, Thriller",English,Get Carter ,2000
 foreign,7.3,,series,04/29/2019,"Comedy, Drama, Mystery",English,Gosford Park ,2001
 foreign,7.3,,series,04/29/2019,"Comedy, Fantasy, Horror",English,Gremlins ,1984
 foreign,7.0,,series,04/29/2019,"Comedy, Drama, Family, Music, Musical, Romance",English,Hairspray ,1988
 foreign,6.6,,series,04/29/2019,"Adventure, Comedy",English,Harold & Kumar Escape from Guantanamo Bay ,2008
 foreign,7.9,,series,04/29/2019,Dramas,English,Her Only Choice ,2018
 foreign,5.2,,series,04/29/2019,"Documentary, Crime",English,Inside the Mind of a Serial Killer ,
 foreign,7.7,,series,04/29/2019,Documentary,English,John & Yoko: Above Us Only Sky ,2018
 foreign,6.2,,series,04/29/2019,"Comedy, Romance",English,Just Friends ,2005
 foreign,7.0,,series,04/29/2019,Drama,English,Kia and Cosmos ,2018
 foreign,8.5,,series,04/29/2019,"Documentary, Adventure, Biography, Sport",English,Kim Swims ,2017
 foreign,5.1,,series,04/29/2019,Documentary,English,Knock Down The House ,2019
 foreign,,,series,04/29/2019,Documentary,French,Le serment des Hitler ,
 foreign,7.5,,series,04/29/2019,Horror,Malay,Munafik 2 ,2018
 foreign,7.3,,series,04/29/2019,"Drama, Romance",English,Revolutionary Road ,2008
 foreign,6.1,,series,04/29/2019,"Action, Adventure, History",English,Robin Hood: The Rebellion ,2018
 foreign,5.9,,series,04/29/2019,"Drama, Romance, Sci-Fi",English,"Roswell, New Mexico ",
 foreign,8.3,,series,04/29/2019,"Crime, Drama",English,Scarface ,1983
 foreign,7.2,,series,04/29/2019,"Horror, Mystery",English,Scream ,1996
 foreign,7.1,,series,04/29/2019,"Action, Drama, Sci-Fi",English,Snowpiercer ,2013
 foreign,,,series,04/29/2019,"Comedy, Drama, Sport",Marathi,Sur Sapata ,2017
 foreign,6.2,,series,04/29/2019,"Crime, Mystery, Thriller",English,Taking Lives ,2004
 foreign,6.3,,series,04/29/2019,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",English,Teenage Mutant Ninja Turtles ,2007
 foreign,7.6,,series,04/29/2019,"Comedy, Drama, Fantasy, Romance",English,The Bishop's Wife ,1947
 foreign,6.3,,series,04/29/2019,"Horror, Sci-Fi, Thriller",English,The Cell ,2000
 foreign,2.9,,series,04/29/2019,"Horror, Sci-Fi, Thriller",English,The Cell 2 ,2009
 foreign,6.6,,series,04/29/2019,"Mystery, Thriller",English,The Da Vinci Code ,2006
 foreign,7.2,,series,04/29/2019,"Adventure, Family, Fantasy",English,The Dark Crystal ,1982
 foreign,5.2,,series,04/29/2019,"Horror, Thriller",English,The Final Destination ,2009
 foreign,8.7,,series,04/29/2019,"Action, Sci-Fi",English,The Matrix ,1999
 foreign,7.2,,series,04/29/2019,"Action, Sci-Fi",English,The Matrix Reloaded ,2003
 foreign,6.7,,series,04/29/2019,"Action, Sci-Fi",English,The Matrix Revolutions ,2003
 foreign,6.3,,series,04/29/2019,"Comedy, Music, Romance",English,To Rome With Love ,2012
 foreign,4.7,,series,04/29/2019,Thriller,English,Two Graves ,2018
 foreign,7.0,,series,04/29/2019,"Comedy, Romance",English,Wedding Crashers ,2005
 foreign,8.0,,series,04/29/2019,Drama,English,Who's Afraid of Virginia Woolf? ,1966
 foreign,7.6,,series,04/29/2019,"Adventure, Comedy, Horror, Sci-Fi",English,Zombieland ,2009
 foreign,5.9,,series,04/29/2019,Comedy,Cantonese,A Home with A View ,2019
 foreign,4.0,,series,04/29/2019,"Teen, Comedy",Mandarin,Angel 'N' Devil ,
 foreign,,Netflix Original,series,04/29/2019,"Stand-up, Comedy",English,Anthony Jeselnik: Fire in the Maternity Ward ,2019
 foreign,6.7,Netflix Original,series,04/29/2019,"Animation, Action, Sport",Japanese,Baki,
 foreign,,,series,04/29/2019,"Action, Thriller, Dramas",English,Hidden in Plain Sight ,2003
 foreign,,,series,04/29/2019,Comedy,Cantonese,Hong Kong West Side Stories ,
 foreign,,Netflix Original,series,04/29/2019,Anime,English,Ingress: The Animation ,
 foreign,,,series,04/29/2019,Drama,Taiwanese,K.O. One Re-act ,
 foreign,,,series,04/29/2019,Sci-fi,Mandarin,K.O.3an Guo ,
 foreign,,,series,04/29/2019,Sci-fi,Mandarin,KO One Return ,
 foreign,7.5,,series,04/29/2019,Documentary,English,Perfect Bid: The Contestant Who Knew Too Much ,2017
 foreign,,,series,04/29/2019,"Drama, Romance",Mandarin,The Outsiders ,
